DF_INDEX	corpus	lang_prof	xml_file	sent_num	src	tgt	corrected	text_type	line_start	line_end	strat_key
17533	LEONIDE	L2	DE_pic_3_57X31A16_107.xml	12	""" Ich muss fahren Martina "" sagte Gabriel Busselata."	""" Ich muss fahren Martina "" sagte Gabriel Busselata."	False	picture story	61165	61175	LEONIDE_picture story_False
10739	Kolipsi_2	L2	I14_VIS31EMA_1.xml	1	Die Ferkoifer ruf den Polizai.	Die Verkäufer ruf den Polizei.	True	picture story	33193	33199	Kolipsi_2_picture story_True
4817	Kolipsi_1_L2	L2	3543_1.xml	9	Jetzt sind Maria und die Kassiererin gute Freundinne.	Jetzt sind Maria und die Kassiererin gute Freundinne.	False	picture story	1839	1848	Kolipsi_1_L2_picture story_False
8559	Kolipsi_1_L2	L2	7037_1.xml	3	Für die Perioden ich denke im August Urlaub mache.	Für die Perioden ich denke im August Urlaub mache.	False	picture story	60129	60139	Kolipsi_1_L2_picture story_False
2302	Kolipsi_1_L1	L1	M0109_1.xml	1	Lieber Harald, kannst du dir vorstellen was Maria passiert ist?	Lieber Harald, kannst du dir vorstellen was Maria passiert ist?	False	picture story	40771	40783	Kolipsi_1_L1_picture story_False
3926	Kolipsi_1_L1	L1	M0192_2.xml	8	Das Haus liegt direkt am Strand also ist das kein problem.	Das Haus liegt direkt am Strand also ist das kein Problem.	True	opinion	68586	68598	Kolipsi_1_L1_opinion_True
9343	Kolipsi_2	L2	I06_BRA23SIM_2.xml	2	Mir gehts gut aber ich denke dass du viele Probleme hast.	Mir gehts gut aber ich denke dass du viele Probleme hast.	False	opinion	9967	9979	Kolipsi_2_opinion_False
7922	Kolipsi_1_L2	L2	6403_2.xml	2	Sie hat aber an die Kasse den Kassenzettel vergessen.	Sie hat aber an die Kasse den Kassenzettel vergessen.	False	opinion	49380	49390	Kolipsi_1_L2_opinion_False
11210	Kolipsi_2	L2	I19_FOL02MIR_2.xml	7	Niemand besuchte mich mehr, nicht einmal an Feiertagen.	Niemand besuchte mich mehr, nicht einmal an Feiertagen.	False	opinion	40107	40117	Kolipsi_2_opinion_False
14919	LEONIDE	L2	DE_op_2_57Y25A16_62.xml	1	Meine Strategien sind viele, zum beispiel sehen viele Film in Deutsch oder English oder lesen Buch.	Meine Strategien sind viele, zum Beispiel sehen viele Film in Deutsch oder Englisch oder lesen Buch.	True	opinion	17952	17970	LEONIDE_opinion_True
57	Kolipsi_1_L1	L1	M0004_2.xml	1	Lieber Moritz, Ich habe mir noch einmal Gedanken über unsere Urlaubspläne gemacht und möchte Dir hiermit meine zwei bevorzugten Möglichkeiten vorstellen.	Lieber Moritz, ich habe mir noch einmal Gedanken über unsere Urlaubspläne gemacht und möchte Dir hiermit meine zwei bevorzugten Möglichkeiten vorstellen.	True	opinion	932	955	Kolipsi_1_L1_opinion_True
17694	LEONIDE	L2	DE_pic_3_57X32A09_104.xml	10	Sie gingen in den gleichen punkt wo sie sich kennen gelernt haben und haben dort eine große Pizza gegessen.	Sie gingen in den gleichen Punkt wo sie sich kennen gelernt haben und haben dort eine große Pizza gegessen.	True	picture story	63726	63746	LEONIDE_picture story_True
1887	Kolipsi_1_L1	L1	M0095_1.xml	4	Heute also bin Ich wie gewohnt zum Obsthändler und hab mir 2Äpfel und 3Bananen besorgt, die mir fehlten, um meinen Obstsalat zu Hause fertig zu schnibbeln.	Heute also bin ich wie gewohnt zum Obsthändler und hab mir 2 Äpfel und 3 Bananen besorgt, die mir fehlten, um meinen Obstsalat zu Hause fertig zu schnippeln.	True	picture story	33330	33359	Kolipsi_1_L1_picture story_True
15249	LEONIDE	L2	DE_op_3_57X32A06_108.xml	4	Ob es wirklich so ist weiß ich nicht genau.	Ob es wirklich so ist weiß ich nicht genau.	False	opinion	24000	24010	LEONIDE_opinion_False
2793	Kolipsi_1_L1	L1	M0146_1.xml	2	Einfach nur typisch für sie...	Einfach nur typisch für sie...	False	picture story	49476	49484	Kolipsi_1_L1_picture story_False
8552	Kolipsi_1_L2	L2	7035_2.xml	9	Vielight ist besser nach Rimini gehe.	Vielleicht ist besser nach Rimini gehe.	True	opinion	60056	60063	Kolipsi_1_L2_opinion_True
18251	LEONIDE	L2	DE_pic_3_57Y28A06_115.xml	3	Der Zug commt und er einsteigt, wir lassen seinem hand und des zug beginnt zu fahren In einem monat können wir ihn besuchen.	Der Zug commt und er einsteigt, wir lassen seinem Hand und des Zug beginnt zu fahren In einem Monat können wir ihn besuchen.	True	picture story	72608	72633	LEONIDE_picture story_True
5612	Kolipsi_1_L2	L2	4473_2.xml	9	Die Fishen sind bund nahe das Riff.	Die Fischen sind bunt nahe das Riff.	True	opinion	13025	13033	Kolipsi_1_L2_opinion_True
14225	LEONIDE	L2	DE_op_1_57X34A05_7.xml	2	Englisch ist sehr wichtig den Englisch ist die Weltsprache.	Englisch ist sehr wichtig denn Englisch ist die Weltsprache.	True	opinion	6128	6138	LEONIDE_opinion_True
14367	LEONIDE	L2	DE_op_1_57Y26A22_10.xml	1	Mein Traumberuf ist spielen Handball, weil ich bin so gut.	Mein Traumberuf ist spielen Handball, weil ich bin so gut.	False	opinion	8360	8372	LEONIDE_opinion_False
15322	LEONIDE	L2	DE_op_3_57X32A18_108.xml	6	Meiner Meinung nach sollten Schüler und Schülerinnen Deutsch lernen und Englisch und Dialekt.	Meiner Meinung nach sollten Schüler und Schülerinnen Deutsch lernen und Englisch und Dialekt.	False	opinion	25660	25674	LEONIDE_opinion_False
15073	LEONIDE	L2	DE_op_2_57Y28A04_51.xml	1	Eine Strategie ist, für mir, viele Spiele mit die Sprachen machen.	Eine Strategie ist, für mir, viele Spiele mit die Sprachen machen.	False	opinion	20391	20405	LEONIDE_opinion_False
7949	Kolipsi_1_L2	L2	6404_2.xml	3	Maria und ich haben dan mit den Produckten, die sie gekauft hat, eine Torte gebacken.	Maria und ich haben dann mit den Produkten, die sie gekauft hat, eine Torte gebacken.	True	opinion	49709	49727	Kolipsi_1_L2_opinion_True
828	Kolipsi_1_L1	L1	M0044_1.xml	9	Ich hätte es einfach mitgehen lassen wollen, meinte sie.	Ich hätte es einfach mitgehen lassen wollen, meinte sie.	False	picture story	14439	14450	Kolipsi_1_L1_picture story_False
5073	Kolipsi_1_L2	L2	3561_1.xml	4	Eine Stunde später war sie im Supermarkt.	Eine Stunde später war sie im Supermarkt.	False	picture story	5388	5396	Kolipsi_1_L2_picture story_False
10045	Kolipsi_2	L2	I10_DEL15RAC_1.xml	5	Nach eine Stunde, sie nach der Supermarkt gegangen war, aber sie nicht für lange Zeit bleiben könnte, weil zum Arbeit gehen sollte.	Nach eine Stunde, sie nach der Supermarkt gegangen war, aber sie nicht für lange Zeit bleiben könnte, weil zum Arbeit gehen sollte.	False	picture story	21663	21689	Kolipsi_2_picture story_False
2450	Kolipsi_1_L1	L1	M0128_2.xml	6	Genau so stellt man sich eigentlich den perfekten Urlaub vor, kein Stress, das rauschen der Wellen und sollte es mal zu heis für mich werden kann ich mich im glasklaren Wasser abkühlen.	Genau so stellt man sich eigentlich den perfekten Urlaub vor, kein Stress, das Rauschen der Wellen und sollte es mal zu heiß für mich werden kann ich mich im glasklaren Wasser abkühlen.	True	opinion	43520	43555	Kolipsi_1_L1_opinion_True
5259	Kolipsi_1_L2	L2	4347_1.xml	6	Sie hat 8. 00 euro bezahlen.	Sie hat 8. 00 Euro bezahlen.	True	picture story	7873	7881	Kolipsi_1_L2_picture story_True
9686	Kolipsi_2	L2	I08_KMI29SIL_1.xml	7	Die Verkauferin, hat die Obst- und Gemüse in die Tasche von Maria gesehen, und hat ihr gefragen ob sie eine Kassenzettel hat für diese sachen.	Die Verkäuferin, hat die Obst und Gemüse in die Tasche von Maria gesehen, und hat ihr gefragen ob sie eine Kassenzettel hat für diese Sachen.	True	picture story	15893	15921	Kolipsi_2_picture story_True
16343	LEONIDE	L2	DE_pic_1_57Y28A05_13.xml	5	Dann sind die 2 in die Kochen gehen und sie haben alles Feuer gesehen.	Dann sind die 2 in die Kochen gehen und sie haben alles Feuer gesehen.	False	picture story	42856	42871	LEONIDE_picture story_False
10930	Kolipsi_2	L2	I16_BAL27RAF_2.xml	11	Ich kenne zwei Freunden und Zichelidze heißen, die aus eine virtuelle Freundschaft krank geworden.	Ich kenne zwei Freunden und Zichelidze heißen, die aus eine virtuelle Freundschaft krank geworden.	False	opinion	36053	36069	Kolipsi_2_opinion_False
14778	LEONIDE	L2	DE_op_2_57X34A02_55.xml	6	Wir sollen gut mit den Menschen umgehen, weil sie keine Arbeit, kein Geld, sie haben Krieg in ihrem Land, manche haben sogar keine Familie mehr.	Wir sollen gut mit den Menschen umgehen, weil sie keine Arbeit, kein Geld, sie haben Krieg in ihrem Land, manche haben sogar keine Familie mehr.	False	opinion	15428	15458	LEONIDE_opinion_False
5250	Kolipsi_1_L2	L2	4346_2.xml	12	Ich möchte am besten ans Meer fahren.	Ich möchte am besten ans Meer fahren.	False	opinion	7761	7769	Kolipsi_1_L2_opinion_False
5516	Kolipsi_1_L2	L2	4460_1.xml	9	Sie fragte den Kassenzettel und Maria erinnerte, dass sie es vergisst hatte.	Sie fragte den Kassenzettel und Maria erinnerte, dass sie es vergisst hatte.	False	picture story	11667	11681	Kolipsi_1_L2_picture story_False
14287	LEONIDE	L2	DE_op_1_57X34A18_7.xml	4	Ich finde, dass diese drei Sprachen schöne Sprachen sind und dass man sie lernen soll, weil sie zu Europa gehören.	Ich finde, dass diese drei Sprachen schöne Sprachen sind und dass man sie lernen soll, weil sie zu Europa gehören.	False	opinion	7138	7161	LEONIDE_opinion_False
14423	LEONIDE	L2	DE_op_1_57Y28A05_14.xml	2	Ich muss lernen: schnell und gut rechnen, Computer... ( ich muss Mathe lernen).	Ich muss lernen: schnell und gut rechnen, Computer... ( ich muss Mathe lernen).	False	opinion	8928	8948	LEONIDE_opinion_False
857	Kolipsi_1_L1	L1	M0044_2.xml	19	Und es war kalt, anstrengend und langweilig.	Und es war kalt, anstrengend und langweilig.	False	opinion	14893	14902	Kolipsi_1_L1_opinion_False
13320	Kolipsi_2	L2	I39_DEV09LUC_2.xml	5	"Einigen "" Fremden "" haben mir ein Schertz gemacht."	"Einigen "" Fremden "" haben mir ein Scherz gemacht."	True	opinion	75312	75322	Kolipsi_2_opinion_True
15679	LEONIDE	L2	DE_op_3_67Y26A02_117.xml	2	Ich muss lerne scienze und Mathematik.	Ich muss lerne scienze und Mathematik.	False	opinion	31440	31447	LEONIDE_opinion_False
3280	Kolipsi_1_L1	L1	M0165_1.xml	21	bist du schon vorran gekommen mit der Urlaubsplanung?	Bist du schon vorangekommen mit der Urlaubsplanung?	True	picture story	57552	57560	Kolipsi_1_L1_picture story_True
10420	Kolipsi_2	L2	I11_PIL24ALB_1.xml	10	Ich dem anderen Geschäft haben gesagt, dass ich dort Salat gekauft hatte und den Sack was anders.	Ich dem anderen Geschäft haben gesagt, dass ich dort Salat gekauft hatte und den Sack was anders.	False	picture story	27807	27826	Kolipsi_2_picture story_False
2755	Kolipsi_1_L1	L1	M0143_2.xml	7	Außerdem würde es unserem Körper gut tun, denn wandern ist ja auch eine sportliche Betätigung.	Außerdem würde es unserem Körper guttun, denn Wandern ist ja auch eine sportliche Betätigung.	True	opinion	48757	48773	Kolipsi_1_L1_opinion_True
17853	LEONIDE	L2	DE_pic_3_57X33A11_106.xml	1	Dann ging er zu seiner Frau wo sie in Tränen brach.	Dann ging er zu seiner Frau wo sie in Tränen brach.	False	picture story	66265	66277	LEONIDE_picture story_False
8318	Kolipsi_1_L2	L2	7007_2.xml	1	Am Ende bezahlte sie aber an der Kasse wollte sie ihre Tasche da lassen, weil Sie drinnen Obst hatte.	Am Ende bezahlte sie aber an der Kasse wollte sie ihre Tasche da lassen, weil sie drinnen Obst hatte.	True	opinion	55990	56011	Kolipsi_1_L2_opinion_True
12637	Kolipsi_2	L2	I35_POS16GIU_1.xml	10	Als die Kauferin an der Kasse das Brot in seine Tasche sah, denkte sie, dass maria gestohlen hatte!	Als die Käuferin an der Kasse das Brot in seine Tasche sah, denkte sie, dass Maria gestohlen hatte!	True	picture story	63629	63650	Kolipsi_2_picture story_True
6055	Kolipsi_1_L2	L2	4907_1.xml	8	MARIA HEIßT: „ NICHT WARUM“ IN DIESE TASCHE STHETsthet EIN „ CAVOLO “.	Maria heißt: „ Nicht warum“ In diese Tasche steht ein „ Cavolo “.	True	picture story	20454	20469	Kolipsi_1_L2_picture story_True
15806	LEONIDE	L2	DE_pic_1_57X31A14_2.xml	4	"Tom kom das Haus wird verbrannt nimm schnell die wichtigsten Sachen und dann gehe raus! """	"Tom komm das Haus wird verbrannt nimm schnell die wichtigsten Sachen und dann gehe raus! """	True	picture story	33653	33670	LEONIDE_picture story_True
12049	Kolipsi_2	L2	I24_PAG02GRE_2.xml	6	Du musst nicht traurig sein ob du keinen Freunden habest, weil die Familie ist wichtigster als Freundschaft.	Du musst nicht traurig sein ob du keinen Freunden habest, weil die Familie ist wichtigster als Freundschaft.	False	opinion	54395	54414	Kolipsi_2_opinion_False
2705	Kolipsi_1_L1	L1	M0141_2.xml	1	Meine Liebste, wie du ja weißt wollen wir zusammen in den Urlaub fahren.	Meine Liebste, wie du ja weißt wollen wir zusammen in den Urlaub fahren.	False	opinion	47920	47935	Kolipsi_1_L1_opinion_False
16106	LEONIDE	L2	DE_pic_1_57X33A16_5.xml	7	Es brannte gewaltig im Haus.	Es brannte gewaltig im Haus.	False	picture story	38858	38864	LEONIDE_picture story_False
14136	LEONIDE	L2	DE_op_1_57X33A05_8.xml	6	Deutsch, Italienisch, Englisch, Französisch und Ladienisch ist mir wichtig.	Deutsch, Italienisch, Englisch, Französisch und Ladinisch ist mir wichtig.	True	opinion	4524	4537	LEONIDE_opinion_True
4002	Kolipsi_1_L1	L1	M0194_2.xml	2	In beiden Fällen kann man die Natur und die Umgebung genießen und die Kultur kennen lernen.	In beiden Fällen kann man die Natur und die Umgebung genießen und die Kultur kennen lernen.	False	opinion	69857	69874	Kolipsi_1_L1_opinion_False
17342	LEONIDE	L2	DE_pic_2_57Y28A02_50.xml	1	Carol umarmen Milly und die stimmen strasportier die mädchen hinter der Wald.	Carol umarmen Milly und die Stimmen transportier die Mädchen hinter der Wald.	True	picture story	58035	58048	LEONIDE_picture story_True
3506	Kolipsi_1_L1	L1	M0173_2.xml	10	Bitte mache dir Gedanken und melde dich bei mir, damit wir uns gemeinsam für eine der beiden Möglichkeiten entschließen können.	Bitte mache dir Gedanken und melde dich bei mir, damit wir uns gemeinsam für eine der beiden Möglichkeiten entschließen können.	False	opinion	61245	61267	Kolipsi_1_L1_opinion_False
2509	Kolipsi_1_L1	L1	M0132_1.xml	8	Maria war froh sie wider zu haben.	Maria war froh sie wieder zu haben.	True	picture story	44644	44652	Kolipsi_1_L1_picture story_True
7348	Kolipsi_1_L2	L2	5856_1.xml	2	Hallo Claudia, Ich will dir sagen was die letzte Woche bei Maria passiert ist.	Hallo Claudia, ich will dir sagen was die letzte Woche bei Maria passiert ist.	True	picture story	40074	40090	Kolipsi_1_L2_picture story_True
16067	LEONIDE	L2	DE_pic_1_57X33A11_5.xml	2	Er nahm die Diktate und warf sie ins Fenster.	Er nahm die Diktate und warf sie ins Fenster.	False	picture story	38262	38272	LEONIDE_picture story_False
10407	Kolipsi_2	L2	I11_MOR08ALE_2.xml	11	Ich habe meine Freundin durchs chatten kennengelernt.	Ich habe meine Freundin durchs Chatten kennengelernt.	True	opinion	27646	27654	Kolipsi_2_opinion_True
4405	Kolipsi_1_L1	L1	M0214_2.xml	8	Hey Anna, das Wochenende war echt lustig.	Hey Anna, das Wochenende war echt lustig.	False	opinion	77018	77027	Kolipsi_1_L1_opinion_False
3431	Kolipsi_1_L1	L1	M0170_2.xml	10	Es wäre schön wenn du mir schnell zurückschreibst, ob du in die Sonne oder in die Alpen willst.	Es wäre schön wenn du mir schnell zurückschreibst, ob du in die Sonne oder in die Alpen willst.	False	opinion	59893	59913	Kolipsi_1_L1_opinion_False
7290	Kolipsi_1_L2	L2	5776_2.xml	5	Und wenn wir hier in Italien bleiben?	Und wenn wir hier in Italien bleiben?	False	opinion	39273	39281	Kolipsi_1_L2_opinion_False
18281	LEONIDE	L2	DE_pic_3_67X31A12_107.xml	4	diese fotos sprichts über liebe	diese Fotos sprichst über Liebe	True	picture story	73064	73069	LEONIDE_picture story_True
7808	Kolipsi_1_L2	L2	6395_1.xml	2	Es gibt ein wünderschönes Meer und auch ein wünderschönes Landschaft.	Es gibt ein wunderschönes Meer und auch ein wunderschönes Landschaft.	True	picture story	47525	47536	Kolipsi_1_L2_picture story_True
14840	LEONIDE	L2	DE_op_2_57X34A14_55.xml	3	Es könnte allerdings auch einzelne Terroristen geben, die als Flüchtlinge nach Europa kommen um Terror zu verbreiten.	Es könnte allerdings auch einzelne Terroristen geben, die als Flüchtlinge nach Europa kommen um Terror zu verbreiten.	False	opinion	16586	16605	LEONIDE_opinion_False
4676	Kolipsi_1_L1	L1	M0231_2.xml	8	Es wir bestimmt gutes Wetter.	Es wir bestimmt gutes Wetter.	False	opinion	81515	81521	Kolipsi_1_L1_opinion_False
7294	Kolipsi_1_L2	L2	5776_2.xml	9	Hier sind auch schöne Platze, aber wenige Diskotecken.	Hier sind auch schöne Platze, aber wenige Diskotheken.	True	opinion	39326	39336	Kolipsi_1_L2_opinion_True
773	Kolipsi_1_L1	L1	M0042_1.xml	8	Dummerweise hat Maria den Kassenbon für das Obst im Obstladen vergessen und konnte somit nicht beweisen, dass sie es wo anders gekauft hat und es nicht stehlen wollte.	Dummerweise hat Maria den Kassenbon für das Obst im Obstladen vergessen und konnte somit nicht beweisen, dass sie es woanders gekauft hat und es nicht stehlen wollte.	True	picture story	13386	13415	Kolipsi_1_L1_picture story_True
1882	Kolipsi_1_L1	L1	M0094_2.xml	17	Sag mir schnell bescheid, wenn du dich entschieden hast.	Sag mir schnell Bescheid, wenn du dich entschieden hast.	True	opinion	33242	33253	Kolipsi_1_L1_opinion_True
3536	Kolipsi_1_L1	L1	M0175_1.xml	7	Sie hatte Glück, da die Kasse komplett frei war, so dass sie direkt dran war.	Sie hatte Glück, da die Kasse komplett frei war, so dass sie direkt dran war.	False	picture story	61721	61739	Kolipsi_1_L1_picture story_False
12822	Kolipsi_2	L2	I37_BOJ30DAN_1.xml	3	Du weisst nicht was sie passiert ist.	Du weißt nicht was sie passiert ist.	True	picture story	66990	66998	Kolipsi_2_picture story_True
8604	Kolipsi_1_L2	L2	7039_2.xml	10	Auf die Bergen können wir auch Ski/Snowboard/ Slitte fahren.	Auf die Bergen können wir auch Ski/Snowboard/ Schlitte fahren.	True	opinion	60802	60812	Kolipsi_1_L2_opinion_True
16115	LEONIDE	L2	DE_pic_1_57X33A18_5.xml	3	Sie wirften immer mehr Sachen hinein das Feuer würde immer immer immer größer.	Sie wirften immer mehr Sachen hinein das Feuer würde immer immer immer größer.	False	picture story	38965	38979	LEONIDE_picture story_False
13552	Kolipsi_2	L2	I40_GAB04ROS_1.xml	7	Die Gemüsen und das Obst kosten zusammen zirka 30 € aber Maria hatte nür 50 €, so sie hat die 50 € gegeben aber sie hat den Rest vergessen.	Die Gemüsen und das Obst kosten zusammen zirka 30 € aber Maria hatte nur 50 €, so sie hat die 50 € gegeben aber sie hat den Rest vergessen.	True	picture story	79098	79129	Kolipsi_2_picture story_True
16779	LEONIDE	L2	DE_pic_2_57X33A02_52.xml	2	Sie dachten es wäre nur ein Tier gewesen aber der Geräusch hörten sie noch einmal und es war lauter als wie davor.	Sie dachten es wäre nur ein Tier gewesen aber der Geräusch hörten sie noch einmal und es war lauter als wie davor.	False	picture story	49947	49970	LEONIDE_picture story_False
16529	LEONIDE	L2	DE_pic_2_57X31A20_56.xml	4	Sie gingen dafür aus im Wald spatzieren.	Sie gingen dafür aus im Wald spazieren.	True	picture story	45775	45783	LEONIDE_picture story_True
