corpus	lang_prof	xml_file	sent_num	src	tgt	corrected	text_type	line_start	line_end
Kolipsi_1_L2	L2	4616_1.xml	10	Dort einkauft sie anderen Sachen zum essen und für das Haus: Milch, Brot, sachen für putzen das Haus und anderen Sachen.	Dort einkauft sie anderen Sachen zum Essen und für das Haus: Milch, Brot, Sachen für putzen das Haus und anderen Sachen.	True	picture story	15038	15063
Kolipsi_1_L2	L2	4616_1.xml	11	Aber im Supermarkt gab es ein Problem an der Kasse.	Aber im Supermarkt gab es ein Problem an der Kasse.	False	picture story	15064	15075
Kolipsi_1_L2	L2	4616_1.xml	12	Da der Verkäuferin denkt das sie das Obst und die Gemüse gestolen hat.	Da der Verkäuferin denkt dass sie das Obst und die Gemüse gestohlen hat.	True	picture story	15076	15089
Kolipsi_1_L2	L2	4616_1.xml	13	Sie sagt dass sie hat diese Sachen in ein andere Geschäft gekauft.	Sie sagt dass sie hat diese Sachen in ein andere Geschäft gekauft.	False	picture story	15090	15103
Kolipsi_1_L2	L2	4616_1.xml	14	Der Verkäuferin glaubt sie nicht, weil Maria hat keine Kassenzettel für diese Sachen.	Der Verkäuferin glaubt sie nicht, weil Maria hat keine Kassenzettel für diese Sachen.	False	picture story	15104	15119
Kolipsi_1_L2	L2	4616_1.xml	15	Sie hat den Kassenzettel in der andere Geschäft vergessen.	Sie hat den Kassenzettel in der andere Geschäft vergessen.	False	picture story	15120	15130
Kolipsi_1_L2	L2	4616_1.xml	16	Dann Maria erklärt an die Verkäuferin was passiert ist und geht alles in ordnung.	Dann Maria erklärt an die Verkäuferin was passiert ist und geht alles in Ordnung.	True	picture story	15131	15146
Kolipsi_1_L2	L2	4616_1.xml	17	Ist eine sehr interessante Geschicht.	Ist eine sehr interessante Geschichte.	True	picture story	15147	15153
Kolipsi_1_L2	L2	4616_1.xml	18	Schreib du auch mir eine.	Schreib du auch mir eine.	False	picture story	15154	15160
Kolipsi_1_L2	L2	4616_2.xml	1	Hallo Giulia, Wie geht es dir?	Hallo Giulia, Wie geht es dir?	False	opinion	15161	15169
Kolipsi_1_L2	L2	4616_2.xml	2	Ich sollt dir etwas für unser Reise fragen und anstellen.	Ich sollt dir etwas für unser Reise fragen und anstellen.	False	opinion	15170	15181
Kolipsi_1_L2	L2	4616_2.xml	3	Wie du weisst ich habe einen Urlaub mit dir geplannt.	Wie du weißt ich habe einen Urlaub mit dir geplant.	True	opinion	15182	15193
Kolipsi_1_L2	L2	4616_2.xml	4	Aber ich bin noch nicht sicher ob wir lieber in die Berge oder lieber ans Meer fahren sollen.	Aber ich bin noch nicht sicher ob wir lieber in die Berge oder lieber ans Meer fahren sollen.	False	opinion	15194	15213
Kolipsi_1_L2	L2	4616_2.xml	5	Auf die Berge ist sehr schön aber wir leben auf die Bergen das ganzes Jahr dann ist nicht so lögisch machen unsere Urlaub auf die Bergen.	Auf die Berge ist sehr schön aber wir leben auf die Bergen das ganzes Jahr dann ist nicht so logisch machen unsere Urlaub auf die Bergen.	True	opinion	15214	15241
Kolipsi_1_L2	L2	4616_2.xml	6	Da mach auch ein pisschen kalt auch in Sommer.	Da mach auch ein bisschen kalt auch in Sommer.	True	opinion	15242	15252
Kolipsi_1_L2	L2	4616_2.xml	7	Sehr besser ist das Meer, da macht fast immer Heiss sind sehr schöne Temperathür.	Sehr besser ist das Meer, da macht fast immer heiß sind sehr schöne Temperatur.	True	opinion	15253	15269
Kolipsi_1_L2	L2	4616_2.xml	8	Der Luft ist sehr gut in beiden Ort.	Der Luft ist sehr gut in beiden Ort.	False	opinion	15270	15279
Kolipsi_1_L2	L2	4616_2.xml	9	Ich fahre am libliengsten an Meer aber ich will wissen auch deine meinung.	Ich fahre am liebsten an Meer aber ich will wissen auch deine Meinung.	True	opinion	15280	15294
Kolipsi_1_L2	L2	4616_2.xml	10	Ich sollte den Urlaub in nächste Woche reserwieren.	Ich sollte den Urlaub in nächste Woche reservieren.	True	opinion	15295	15304
Kolipsi_1_L2	L2	4616_2.xml	11	Dann ich brauch deine Meinung am schnellsten.	Dann ich brauch deine Meinung am schnellsten.	False	opinion	15305	15313
Kolipsi_1_L2	L2	4616_2.xml	12	Das Ort ist sehr schön in beiden Land: Meer oder Berge.	Das Ort ist sehr schön in beiden Land: Meer oder Berge.	False	opinion	15314	15327
Kolipsi_1_L2	L2	4616_2.xml	13	Sagst du mir deine Meinung, dann können wir sagen auf die Plätze fertig loss!!!	Sagst du mir deine Meinung, dann können wir sagen auf die Plätze fertig los!!!	True	opinion	15328	15346
Kolipsi_1_L2	L2	4616_2.xml	14	Und wir fahren in Urlaub Tschüss Micky.	Und wir fahren in Urlaub Tschüss Micky.	False	opinion	15347	15355
Kolipsi_1_L2	L2	4616_2.xml	15	P.S. = schreib mir am schnellsten.	P.S. = schreib mir am schnellsten.	False	opinion	15356	15363
Kolipsi_1_L2	L2	4646_1.xml	1	Morgen Maria ein Problem im Supermarkt gehattet.	Morgen Maria ein Problem im Supermarkt gehattet.	False	picture story	15364	15372
Kolipsi_1_L2	L2	4646_1.xml	2	Sie hat Obst und Gemüse in einem Obsthändler gekauft, und später war sie in diesem Supermarkt.	Sie hat Obst und Gemüse in einem Obsthändler gekauft, und später war sie in diesem Supermarkt.	False	picture story	15373	15391
Kolipsi_1_L2	L2	4646_1.xml	3	An der Kasse, die Kassiere die Gemüse gesehen hat und sie Maria hat der Kassenzettel im Obsthandler verlassen, sie hattet seine Tasche für ein Kontroll gelassen.	An der Kasse, die Kassiere die Gemüse gesehen hat und sie Maria hat der Kassenzettel im Obsthändler verlassen, sie hattet seine Tasche für ein Kontroll gelassen.	True	picture story	15392	15421
Kolipsi_1_L2	L2	4646_1.xml	4	Die Kassiere hat den Supermarkt Direktor gerufen, und sie haben seine Tasche kontrolliert.	Die Kassiere hat den Supermarktdirektor gerufen, und sie haben seine Tasche kontrolliert.	True	picture story	15422	15436
Kolipsi_1_L2	L2	4646_1.xml	5	Supermarkt hat nicht viele Gemüsen, und sie haben nicht viele Artikeln gefunden.	Supermarkt hat nicht viele Gemüsen, und sie haben nicht viele Artikeln gefunden.	False	picture story	15437	15451
Kolipsi_1_L2	L2	4646_1.xml	6	Maria war sehr schockiert, aber es ist Natürlich, sie ist nicht ein Dieb.	Maria war sehr schockiert, aber es ist natürlich, sie ist nicht ein Dieb.	True	picture story	15452	15468
Kolipsi_1_L2	L2	4646_1.xml	7	Später sie keine andere Probleme gehattet, aber sie hat es gesagt: "Ich muss eine neue Markt finden hier sie sehr Arrogant sind".	Später sie keine andere Probleme gehattet, aber sie hat es gesagt: "Ich muss eine neue Markt finden hier sie sehr arrogant sind".	True	picture story	15469	15496
Kolipsi_1_L2	L2	4646_1.xml	8	Es ist richtig, Maria hat richtig, aber es war nur ein Kontrol.	Es ist richtig, Maria hat richtig, aber es war nur ein Kontrol.	False	picture story	15497	15512
Kolipsi_1_L2	L2	4646_1.xml	9	Was sagst du über diese Geschichte, es ist Unglaubig?	Was sagst du über diese Geschichte, es ist unglaublich?	True	picture story	15513	15524
Kolipsi_1_L2	L2	4646_2.xml	1	Hai Markus Ich habe zwei schönes Plätzchen für unsere Ullaub gefindet.	Hey Markus Ich habe zwei schönes Plätzchen für unsere Ullaub gefindet.	True	opinion	15525	15537
Kolipsi_1_L2	L2	4646_2.xml	2	Ich habe eine schönes Pension in die Berge und eine Gute Stadt ans Meer, in Romagna.	Ich habe eine schönes Pension in die Berge und eine gute Stadt ans Meer, in Romagna.	True	opinion	15538	15556
Kolipsi_1_L2	L2	4646_2.xml	3	Ich liebe die Bergen nicht, du weißt, es ist zu Kalt für mir, und wir leben in Südtirol, du kennst...	Ich liebe die Bergen nicht, du weißt, es ist zu kalt für mir, und wir leben in Südtirol, du kennst...	True	opinion	15557	15584
Kolipsi_1_L2	L2	4646_2.xml	4	Ich wollen am Meer gehen, im August es ist sehr warm und wir können neuen Freunden finden, das es ist sicher.	Ich wollen am Meer gehen, im August es ist sehr warm und wir können neuen Freunden finden, das es ist sicher.	False	opinion	15585	15609
Kolipsi_1_L2	L2	4646_2.xml	5	Ich weiß das Meer ist sehr chaotisch, aber du kennst; warm, blaue Wässer, Meernahrung und so weiter.	Ich weiß das Meer ist sehr chaotisch, aber du kennst; warm, blaue Wasser, Meernahrung und so weiter.	True	opinion	15610	15632
Kolipsi_1_L2	L2	4646_2.xml	6	Ein Urlaub in eine Pension, in die Berge, oder ein Urlaub in ein Camping ans Meer?	Ein Urlaub in eine Pension, in die Berge, oder ein Urlaub in ein Camping ans Meer?	False	opinion	15633	15652
Kolipsi_1_L2	L2	4646_2.xml	7	Ah, die zweite Opion ist so teuer und du weißt es, aber es ist nicht ein Problem, richtig?	Ah, die zweite Option ist so teuer und du weißt es, aber es ist nicht ein Problem, richtig?	True	opinion	15653	15675
Kolipsi_1_L2	L2	4646_2.xml	8	Ich habe eine Zettel prepariert, es ist mit diesen Brief.	Ich habe eine Zettel prepariert, es ist mit diesen Brief.	False	opinion	15676	15688
Kolipsi_1_L2	L2	4647_1.xml	1	Maria war letzte Woche einkaufen, sie kaufte zuerst in einem Obst- und Gemüseladen ein und sie hat Salat und Tomaten gekauft, dann sie ist zum Bäckerei und da sie hat Brot und Krapfen gekauft.	Maria war letzte Woche einkaufen, sie kaufte zuerst in einem Obst- und Gemüseladen ein und sie hat Salat und Tomaten gekauft, dann sie ist zum Bäckerei und da sie hat Brot und Krapfen gekauft.	False	picture story	15689	15726
Kolipsi_1_L2	L2	4647_1.xml	2	Letztens sie ist im Supermarkt gegangen und da sie hat Coca-Cola, Butter, Nutella, Marmelade, Schokolade, Nudeln, Wein und Zucker.	Letztens sie ist im Supermarkt gegangen und da sie hat Coca-Cola, Butter, Nutella, Marmelade, Schokolade, Nudeln, Wein und Zucker.	False	picture story	15727	15753
Kolipsi_1_L2	L2	4647_1.xml	3	Dann sie geht zum Kassa und die Kassiere beschuldig sie dass sie gestehlen hat.	Dann sie geht zum Kassa und die Kassiere beschuldig sie dass sie gestehlen hat.	False	picture story	15754	15769
Kolipsi_1_L2	L2	4647_1.xml	4	So sie muss alles noch einmal bezahl und dann sie geht aus und sie gefunde ihre Auto nicht wo sie hat den Kassenzettel vergisst.	So sie muss alles noch einmal bezahl und dann sie geht aus und sie gefunde ihre Auto nicht wo sie hat den Kassenzettel vergisst.	False	picture story	15770	15795
Kolipsi_1_L2	L2	4647_1.xml	5	Sie geht zu Fuß nach Hause und liegt die Einkauf in der Kühlschrank und dann sie geht nach die Polizeistation.	Sie geht zu Fuß nach Hause und liegt die Einkauf in der Kühlschrank und dann sie geht nach die Polizeistation.	False	picture story	15796	15817
Kolipsi_1_L2	L2	4647_1.xml	6	Dann sie hat die Auto gefunden und ist nach den Supermarkt gegangen mit der Kassenzettel und hat die Geld zurück.	Dann sie hat die Auto gefunden und ist nach den Supermarkt gegangen mit der Kassenzettel und hat die Geld zurück.	False	picture story	15818	15839
Kolipsi_1_L2	L2	4649_1.xml	1	Hallo Karl, hier ist Dennis.	Hallo Karl, hier ist Dennis.	False	picture story	15840	15847
Kolipsi_1_L2	L2	4649_1.xml	2	Heute will ich dir erzählen was zum Maria passiert ist in letzte Woche.	Heute will ich dir erzählen was zum Maria passiert ist in letzte Woche.	False	picture story	15848	15862
Kolipsi_1_L2	L2	4649_1.xml	3	Sie war zuerst in einem Obst- und Gemüseladen gegangen.	Sie war zuerst in einem Obst- und Gemüseladen gegangen.	False	picture story	15863	15873
Kolipsi_1_L2	L2	4649_1.xml	4	Sie hatte viele sachen gekauft aber sie hat der Kassenzettel dort vergessen.	Sie hatte viele Sachen gekauft aber sie hat der Kassenzettel dort vergessen.	True	picture story	15874	15887
Kolipsi_1_L2	L2	4649_1.xml	5	Das ist eine große problem.	Das ist eine große Problem.	True	picture story	15888	15894
Kolipsi_1_L2	L2	4649_1.xml	6	Nach ein Paar Minuten sie ist in eine Supermarkt gegangen und sie hat dort der Obst und Gemüse von der Obst- und Gemüseladen gebringt.	Nach ein paar Minuten sie ist in eine Supermarkt gegangen und sie hat dort der Obst und Gemüse von der Obst- und Gemüseladen gebringt.	True	picture story	15895	15920
Kolipsi_1_L2	L2	4649_1.xml	7	Sie hatte noch ein Paar Sachen gekauft.	Sie hatte noch ein paar Sachen gekauft.	True	picture story	15921	15929
Kolipsi_1_L2	L2	4649_1.xml	8	Wenn sie geht an die Kasse sie hatte noch Obst und Gemüse in der Tasche.	Wenn sie geht an die Kasse sie hatte noch Obst und Gemüse in der Tasche.	False	picture story	15930	15946
Kolipsi_1_L2	L2	4649_1.xml	9	Die Verkäuferin sieht der Obst und Gemüse und denkt dass Maria diese gestöhlt.	Die Verkäuferin sieht der Obst und Gemüse und denkt dass Maria diese gestöhlt.	False	picture story	15947	15961
Kolipsi_1_L2	L2	4649_1.xml	10	Maria konnte nicht über diese etwas sagen und sie muss alles wieder bezählen.	Maria konnte nicht über diese etwas sagen und sie muss alles wieder bezahlen.	True	picture story	15962	15976
Kolipsi_1_L2	L2	4649_1.xml	11	Es ist ein Problem wenn du nicht der Kassenzettel nimmst.	Es ist ein Problem wenn du nicht der Kassenzettel nimmst.	False	picture story	15977	15988
Kolipsi_1_L2	L2	4649_1.xml	12	Das ist eine Lektion für Maria, sie hat eine sclechte figur gemacht und hat Obst und Gemüse zwei mal bezahlt.	Das ist eine Lektion für Maria, sie hat eine schlechte Figur gemacht und hat Obst und Gemüse zweimal bezahlt.	True	picture story	15989	16010
Kolipsi_1_L2	L2	4649_1.xml	13	Sehen wir uns und Tschüss Dennis	Sehen wir uns und tschüss Dennis	True	picture story	16011	16017
Kolipsi_1_L2	L2	4649_2.xml	1	Hallo Thomas, wie geht es dir?	Hallo Thomas, wie geht es dir?	False	opinion	16018	16026
Kolipsi_1_L2	L2	4649_2.xml	2	Ich weiß dass du weiß noch nicht ob wir unsere Urlaub in die Berge oder ans Meer machen sollen.	Ich weiß dass du weiß noch nicht ob wir unsere Urlaub in die Berge oder ans Meer machen sollen.	False	opinion	16027	16047
Kolipsi_1_L2	L2	4649_2.xml	3	Wir mussen uns schnell entscheiden, wenn wir in die Berge gehen wir haben viele frische Luft und grüne Wiese; viele kleinen Stadt aber es kann sehr kalt sein.	Wir müssen uns schnell entscheiden, wenn wir in die Berge gehen wir haben viele frische Luft und grüne Wiese; viele kleinen Stadt aber es kann sehr kalt sein.	True	opinion	16048	16079
Kolipsi_1_L2	L2	4649_2.xml	4	Wenn wir ans Meer gehen können wir die Sonne nehmen und ins Meer schwimmen aber es kann zu warm sei.	Wenn wir ans Meer gehen können wir die Sonne nehmen und ins Meer schwimmen aber es kann zu warm sei.	False	opinion	16080	16101
Kolipsi_1_L2	L2	4649_2.xml	5	Es ist eine schwierig entscheidung weil sind zwei wunderschone Plätze.	Es ist eine schwierig Entscheidung weil sind zwei wunderschöne Plätze.	True	opinion	16102	16113
Kolipsi_1_L2	L2	4649_2.xml	6	Mir gefällt mehr das Meer weil ich liebe die Sonne nehmen und viele schwimmen.	Mir gefällt mehr das Meer weil ich liebe die Sonne nehmen und viele schwimmen.	False	opinion	16114	16129
Kolipsi_1_L2	L2	4649_2.xml	7	Ich liebe auch Fisch zu essen und immer mit warme Temperatur sein.	Ich liebe auch Fisch zu essen und immer mit warme Temperatur sein.	False	opinion	16130	16143
Kolipsi_1_L2	L2	4649_2.xml	8	Wo willst du am liebsten gehen?	Wo willst du am liebsten gehen?	False	opinion	16144	16151
Kolipsi_1_L2	L2	4649_2.xml	9	Ich denke dass wir mussen ans Meer gehen weil wir in Südtirol Leben.	Ich denke dass wir müssen ans Meer gehen weil wir in Südtirol leben.	True	opinion	16152	16166
Kolipsi_1_L2	L2	4649_2.xml	10	Wir sehen die Berge jeden Tag.	Wir sehen die Berge jeden Tag.	False	opinion	16167	16174
Kolipsi_1_L2	L2	4649_2.xml	11	Du kannst noch ein Paar Woche denken.	Du kannst noch ein paar Woche denken.	True	opinion	16175	16183
Kolipsi_1_L2	L2	4649_2.xml	12	Ich warte auf deine antwort.	Ich warte auf deine Antwort.	True	opinion	16184	16190
Kolipsi_1_L2	L2	4649_2.xml	13	Bis bald und tschüss Dennis	Bis bald und tschüss Dennis	False	opinion	16191	16196
Kolipsi_1_L2	L2	4650_1.xml	1	Ich schreibe dir diese e-mail, um dir unsere Neuigkeiten zu erzählen.	Ich schreibe dir diese E-Mail, um dir unsere Neuigkeiten zu erzählen.	True	picture story	16197	16210
Kolipsi_1_L2	L2	4650_1.xml	2	Ich weiß nicht ob du dich noch an Maria errinnerst, meine Freundin aus Spanien.	Ich weiß nicht ob du dich noch an Maria erinnerst, meine Freundin aus Spanien.	True	picture story	16211	16227
Kolipsi_1_L2	L2	4650_1.xml	3	Vor einigen agen ist sie für mich einkaufen gewesen.	Vor einigen Tagen ist sie für mich einkaufen gewesen.	True	picture story	16228	16238
Kolipsi_1_L2	L2	4650_1.xml	4	Zuerst ist sie beim Obsthändler gewesen, und dort hat sie ein wenig Salat, Spargel, Karotten und Kartoffeln gekauft, und hat alles in ihre Handtasche gesteckt.	Zuerst ist sie beim Obsthändler gewesen, und dort hat sie ein wenig Salat, Spargel, Karotten und Kartoffeln gekauft, und hat alles in ihre Handtasche gesteckt.	False	picture story	16239	16269
Kolipsi_1_L2	L2	4650_1.xml	5	Später ist sie dann im Supermarkt gewesen.	Später ist sie dann im Supermarkt gewesen.	False	picture story	16270	16278
Kolipsi_1_L2	L2	4650_1.xml	6	Dort hat sie auch viele Sachen eingekauft, wie Wein, eine Schachtel Kornflakes und zwei Dosen Katzenfutter für meinen Kater.	Dort hat sie auch viele Sachen eingekauft, wie Wein, eine Schachtel Cornflakes und zwei Dosen Katzenfutter für meinen Kater.	True	picture story	16279	16301
Kolipsi_1_L2	L2	4650_1.xml	7	Als sie beim bezahlen war, sah die Verkäuferin dass Maria, Spargeln in ihrere Handtschae hatte, und sagte ihr dass sie diesen Spargel nicht bezahlt hat, da zog Maria gleich den Kassenzettel vom Obsthändler raus und zeigte ihn ihr.	Als sie beim Bezahlen war, sah die Verkäuferin dass Maria, Spargeln in ihrere Handtasche hatte, und sagte ihr dass sie diesen Spargel nicht bezahlt hat, da zog Maria gleich den Kassenzettel vom Obsthändler raus und zeigte ihn ihr.	True	picture story	16302	16345
Kolipsi_1_L2	L2	4650_1.xml	8	Die Verkäuferin entschuldigte sich bei Maria und als sie nach Hause kam erzählte sie mir es.	Die Verkäuferin entschuldigte sich bei Maria und als sie nach Hause kam erzählte sie mir es.	False	picture story	16346	16363
Kolipsi_1_L2	L2	4650_2.xml	1	Deine Idee in den Urlaub zu fahren ist super, aber wohin fahren wir?	Deine Idee in den Urlaub zu fahren ist super, aber wohin fahren wir?	False	opinion	16364	16379
Kolipsi_1_L2	L2	4650_2.xml	2	wir haben zwei Wochen frei.	Wir haben zwei Wochen frei.	True	opinion	16380	16386
Kolipsi_1_L2	L2	4650_2.xml	3	Wenn wir in die Berge fahren ist es sehr ruhig, eine saubere luft, und schöne Landschaften.	Wenn wir in die Berge fahren ist es sehr ruhig, eine saubere Luft, und schöne Landschaften.	True	opinion	16387	16406
Kolipsi_1_L2	L2	4650_2.xml	4	Der Weg ist nicht lange, da müssen wir nur drei Stunden fahren.	Der Weg ist nicht lange, da müssen wir nur drei Stunden fahren.	False	opinion	16407	16421
Kolipsi_1_L2	L2	4650_2.xml	5	also ist es nicht weit weg.	Also ist es nicht weit weg.	True	opinion	16422	16429
